event_key,name,event_start,event_end,event_type,description,speakers,artists,venue,venue_id,address,media_url,rsvp_url,Cost,Learn more
280,Rise & Shine Yoga,4/16/15 6:30,4/16/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
281,Rise & Shine Yoga,4/23/15 6:30,4/23/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
282,Rise & Shine Yoga,4/30/15 6:30,4/30/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
696,Rise & Shine Yoga,5/7/15 6:30,5/7/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
697,Rise & Shine Yoga,5/14/15 6:30,5/14/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
698,Rise & Shine Yoga,5/21/15 6:30,5/21/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
699,Rise & Shine Yoga,5/28/15 6:30,5/28/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
1031,Rise & Shine Yoga,6/4/15 6:30,6/4/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
1032,Rise & Shine Yoga,6/11/15 6:30,6/11/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
1033,Rise & Shine Yoga,6/18/15 6:30,6/18/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
1034,Rise & Shine Yoga,6/25/15 6:30,6/25/15 7:30,Yoga,"<p>A rejuvenating way to start your day. Taught by Rick Lamont. $15 for dropin or a class pass.<br /><br />For your convenience, classes may be purchased online as well as at the studio by cash or check.&nbsp;&nbsp;</p>",,,Ancient Healing Arts Yoga Studio,1700,"2 West Park Street, Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/73/ancient_yoga.gif,http://ahayoga.com/classes/spring-2015,,
909,Secrets of Life & Death: A Three-Part Video and Discussion Workshop,5/6/15 17:30,5/6/15 19:00,"Aging well, Caregivers, Mind and body","WEDNESDAYS, MAY 6, 13, &amp; 20, 5:30 TO 7 PM <br /><br /><em>Briane Pinkson, LPN LMT, Palliative Care DHMC </em><br /><em>Sandy Knowlton-Soho, MS RN, Palliative Care DHMC </em><br /><br />We live in a society that often makes it difficult to talk straightforwardly about death. As demographics change and our population ages, the cultural taboo surrounding death is slowly changing, inviting us to reflect on our own thoughts regarding this subject. Through a video series entitled &ldquo;Secrets of Life and Death&rdquo; and facilitated discussions, this threesession workshop will offer participants an opportunity to examine their own beliefs and attitudes regarding death. <br /><br />SESSION 1: &ldquo;Facing Death&hellip;with open eyes&rdquo; follows the story of four people as they honestly describe their journeys from confronting illness and searching for cures to their final search for meaning and peace of mind. <br /><br />SESSION 2: &ldquo;Caring for the Dying: the art of being present&rdquo; explores caregiving through the eyes of three candid individuals and invites us to look at the caregiving experience as a profound time of love and learning. <br /><br />SESSION 3: &ldquo;The Heart of Grieving&rdquo; invites us to embrace a more conscious and heart-healing path. It encourages us to look at grief in a different way. Attendees are welcome to participate in as many sessions as possible, but are encouraged to commit to three sessions.<br /><br /> FREE, BUT REGISTRATION IS REQUIRED<br /><br />REGISTER BY CALLING 603.650.2600",,,Women's Health Resource Center,615,"9 Hanover St., Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/d8/death.jpeg,http://www.dartmouth-hitchcock.org/womens_resource_ctr.html,,
910,Secrets of Life & Death: A Three-Part Video and Discussion Workshop,5/13/15 17:30,5/13/15 19:00,"Aging well, Caregivers, Mind and body","WEDNESDAYS, MAY 6, 13, &amp; 20, 5:30 TO 7 PM <br /><br /><em>Briane Pinkson, LPN LMT, Palliative Care DHMC </em><br /><em>Sandy Knowlton-Soho, MS RN, Palliative Care DHMC </em><br /><br />We live in a society that often makes it difficult to talk straightforwardly about death. As demographics change and our population ages, the cultural taboo surrounding death is slowly changing, inviting us to reflect on our own thoughts regarding this subject. Through a video series entitled &ldquo;Secrets of Life and Death&rdquo; and facilitated discussions, this threesession workshop will offer participants an opportunity to examine their own beliefs and attitudes regarding death. <br /><br />SESSION 1: &ldquo;Facing Death&hellip;with open eyes&rdquo; follows the story of four people as they honestly describe their journeys from confronting illness and searching for cures to their final search for meaning and peace of mind. <br /><br />SESSION 2: &ldquo;Caring for the Dying: the art of being present&rdquo; explores caregiving through the eyes of three candid individuals and invites us to look at the caregiving experience as a profound time of love and learning. <br /><br />SESSION 3: &ldquo;The Heart of Grieving&rdquo; invites us to embrace a more conscious and heart-healing path. It encourages us to look at grief in a different way. Attendees are welcome to participate in as many sessions as possible, but are encouraged to commit to three sessions.<br /><br /> FREE, BUT REGISTRATION IS REQUIRED<br /><br />REGISTER BY CALLING 603.650.2600",,,Women's Health Resource Center,615,"9 Hanover St., Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/d8/death.jpeg,http://www.dartmouth-hitchcock.org/womens_resource_ctr.html,,
911,Secrets of Life & Death: A Three-Part Video and Discussion Workshop,5/20/15 17:30,5/20/15 19:00,"Aging well, Caregivers, Mind and body","WEDNESDAYS, MAY 6, 13, &amp; 20, 5:30 TO 7 PM <br /><br /><em>Briane Pinkson, LPN LMT, Palliative Care DHMC </em><br /><em>Sandy Knowlton-Soho, MS RN, Palliative Care DHMC </em><br /><br />We live in a society that often makes it difficult to talk straightforwardly about death. As demographics change and our population ages, the cultural taboo surrounding death is slowly changing, inviting us to reflect on our own thoughts regarding this subject. Through a video series entitled &ldquo;Secrets of Life and Death&rdquo; and facilitated discussions, this threesession workshop will offer participants an opportunity to examine their own beliefs and attitudes regarding death. <br /><br />SESSION 1: &ldquo;Facing Death&hellip;with open eyes&rdquo; follows the story of four people as they honestly describe their journeys from confronting illness and searching for cures to their final search for meaning and peace of mind. <br /><br />SESSION 2: &ldquo;Caring for the Dying: the art of being present&rdquo; explores caregiving through the eyes of three candid individuals and invites us to look at the caregiving experience as a profound time of love and learning. <br /><br />SESSION 3: &ldquo;The Heart of Grieving&rdquo; invites us to embrace a more conscious and heart-healing path. It encourages us to look at grief in a different way. Attendees are welcome to participate in as many sessions as possible, but are encouraged to commit to three sessions.<br /><br /> FREE, BUT REGISTRATION IS REQUIRED<br /><br />REGISTER BY CALLING 603.650.2600",,,Women's Health Resource Center,615,"9 Hanover St., Lebanon, NH 03766",http://schd.ws/hosted_files/uvwellness2015/d8/death.jpeg,http://www.dartmouth-hitchcock.org/womens_resource_ctr.html,,
1292,Self Care for the Soul with Wendy Reese,6/6/15 12:00,6/6/15 14:30,"Mind and body, Yoga","This is a multi-dimensional practice that incorporates yoga, pranayama (breath work), and self-discovery to break through the 5 core limitations&nbsp;(kanchukas). Participants will leave with a self-care kit, a self-care ritual, a deeper understanding of their own personal limitations and how to breakthrough with ease and grace. *Pre-registration required.&nbsp; Wendy&nbsp;Reese, MA, is a 200 RYT, lifestyle strategist, author, and host of The Whole Being Zone.&nbsp;Wendy&nbsp;has been teaching yoga for over 13 years, masterfully blending hatha yoga with her background in exercise science.<br /><br /><em>By donation: all proceeds will go to the Veterans Yoga Project. To register please&nbsp;<a href=""http://somayogainstitute@gmail.com/"" target=""_blank"">email Liz Heffernan</a></em>",,,Upper Valley Yoga,593,"58 N. Main Street #206, White River Junction, Vermont",http://schd.ws/hosted_files/uvwellness2015/c8/Screen Shot 2015-05-22 at 9.24.21 AM.png,http://www.uppervalleyyoga.com/classes/special-events/,,
783,Sexual Assault Survivor Youth Group,5/5/15 16:00,5/5/15 17:30,Mind and body,"<p>For young women aged 14-19 who have experienced any sort of sexual&nbsp;violation, at any time in their lives.</p>
<p>Tuesdays through June 9<br /><br />This 6-week group will provide a safe and healing space&nbsp;where young women who have experienced sexual abuse or assault may share a&nbsp;time of creative expression and mindfulness.</p>
<p>No one is expected or requested to tell her story. Our goal is sisterhood&nbsp;and managing the trauma. No prior arts experience is required. Our meeting&nbsp;space is very private.<br /><br />Group cost: $120 or sliding scale, please ask.&nbsp;</p>
<p>Please contact Tracy with your questions and to pre-register:&nbsp;tracy@center4integrativehealth.org or 802.685.3138.</p>",,,Center for Integrative Health,1714,"45 Lyme Road #200, Hanover, NH 03755",http://schd.ws/hosted_files/uvwellness2015/ee/integrative health.png,http://www.center4integrativehealth.org/CalendarofEvents.en.html,,
784,Sexual Assault Survivor Youth Group,5/12/15 16:00,5/12/15 17:30,Mind and body,"<p>For young women aged 14-19 who have experienced any sort of sexual&nbsp;violation, at any time in their lives.</p>
<p>Tuesdays through June 9<br /><br />This 6-week group will provide a safe and healing space&nbsp;where young women who have experienced sexual abuse or assault may share a&nbsp;time of creative expression and mindfulness.</p>
<p>No one is expected or requested to tell her story. Our goal is sisterhood&nbsp;and managing the trauma. No prior arts experience is required. Our meeting&nbsp;space is very private.<br /><br />Group cost: $120 or sliding scale, please ask.&nbsp;</p>
<p>Please contact Tracy with your questions and to pre-register:&nbsp;tracy@center4integrativehealth.org or 802.685.3138.</p>",,,Center for Integrative Health,1714,"45 Lyme Road #200, Hanover, NH 03755",http://schd.ws/hosted_files/uvwellness2015/ee/integrative health.png,http://www.center4integrativehealth.org/CalendarofEvents.en.html,,
785,Sexual Assault Survivor Youth Group,5/19/15 16:00,5/19/15 17:30,Mind and body,"<p>For young women aged 14-19 who have experienced any sort of sexual&nbsp;violation, at any time in their lives.</p>
<p>Tuesdays through June 9<br /><br />This 6-week group will provide a safe and healing space&nbsp;where young women who have experienced sexual abuse or assault may share a&nbsp;time of creative expression and mindfulness.</p>
<p>No one is expected or requested to tell her story. Our goal is sisterhood&nbsp;and managing the trauma. No prior arts experience is required. Our meeting&nbsp;space is very private.<br /><br />Group cost: $120 or sliding scale, please ask.&nbsp;</p>
<p>Please contact Tracy with your questions and to pre-register:&nbsp;tracy@center4integrativehealth.org or 802.685.3138.</p>",,,Center for Integrative Health,1714,"45 Lyme Road #200, Hanover, NH 03755",http://schd.ws/hosted_files/uvwellness2015/ee/integrative health.png,http://www.center4integrativehealth.org/CalendarofEvents.en.html,,
786,Sexual Assault Survivor Youth Group,5/26/15 16:00,5/26/15 17:30,Mind and body,"<p>For young women aged 14-19 who have experienced any sort of sexual&nbsp;violation, at any time in their lives.</p>
<p>Tuesdays through June 9<br /><br />This 6-week group will provide a safe and healing space&nbsp;where young women who have experienced sexual abuse or assault may share a&nbsp;time of creative expression and mindfulness.</p>
<p>No one is expected or requested to tell her story. Our goal is sisterhood&nbsp;and managing the trauma. No prior arts experience is required. Our meeting&nbsp;space is very private.<br /><br />Group cost: $120 or sliding scale, please ask.&nbsp;</p>
<p>Please contact Tracy with your questions and to pre-register:&nbsp;tracy@center4integrativehealth.org or 802.685.3138.</p>",,,Center for Integrative Health,1714,"45 Lyme Road #200, Hanover, NH 03755",http://schd.ws/hosted_files/uvwellness2015/ee/integrative health.png,http://www.center4integrativehealth.org/CalendarofEvents.en.html,,
